order_id,customer_id,order_date,revenue,quantity,category,status,product_id,sku,unit_price,cost_of_goods,shipping_cost,tax_amount,discount_amount,channel,payment_method,customer_type,region,is_returned,return_reason
ORD-13360,CUST-1121,2024-06-14,387.34,3,Fashion,Completed,PROD-259,SKU-525,129.11,154.93,3.80,30.99,0.00,Social Media,Credit Card,Returning,North,FALSE,
ORD-13361,CUST-1121,2025-09-26,286.60,2,Sports,Shipped,PROD-42,SKU-241,143.30,114.64,12.80,22.93,0.00,Social Media,Crypto,VIP,North,FALSE,
ORD-13362,CUST-1121,2025-02-25,295.05,3,Fashion,Shipped,PROD-25,SKU-846,98.35,118.02,12.24,23.60,0.00,Social Media,Credit Card,Returning,East,FALSE,
ORD-13363,CUST-1122,2024-11-19,334.40,2,Sports,Completed,PROD-121,SKU-3900,167.20,133.76,9.10,26.75,0.00,Social Media,Credit Card,Returning,South,FALSE,
ORD-13364,CUST-1122,2024-08-29,397.45,2,Electronics,Shipped,PROD-329,SKU-703,198.73,158.98,15.27,31.80,0.00,Social Media,Credit Card,New,East,TRUE,
ORD-13365,CUST-1122,2023-06-10,116.53,2,Fashion,Returned,PROD-959,SKU-1674,58.26,46.61,18.74,9.32,0.00,Web,Debit Card,New,West,FALSE,
ORD-13366,CUST-1123,2025-11-17,293.16,3,,Pending,PROD-939,SKU-4698,97.72,117.26,15.61,23.45,29.32,Mobile App,Credit Card,New,North,FALSE,
ORD-13367,CUST-1123,2026-01-04,495.94,1,Sports,Completed,PROD-15,SKU-1555,495.94,198.38,10.48,39.68,0.00,Affiliate,PayPal,New,South,FALSE,
ORD-13368,CUST-1123,1740492862881, 66.75 ,1,,Returned,PROD-45,SKU-3412,66.75,26.70,3.80,5.34,0.00,Web,PayPal,VIP,South,FALSE,
ORD-13369,CUST-1124,2025-12-18, 284.48 ,5,Beauty,Shipped,PROD-278,SKU-2382,56.90,113.79,13.12,22.76,0.00,Mobile App,Credit Card,Returning,South,FALSE,
ORD-13370,CUST-1124,5/25/2024,482.17,5,Home,Cancelled,PROD-360,SKU-4575,96.43,192.87,4.32,38.57,0.00,Mobile App,Debit Card,VIP,International,FALSE,
ORD-13371,CUST-1124,2024-12-23,49.73,4,Fashion,Returned,PROD-926,SKU-3212,12.43,19.89,11.65,3.98,0.00,Web,PayPal,VIP,East,FALSE,
ORD-13372,CUST-1125,2025-06-08,381.85,4,Electronics,Returned,PROD-181,SKU-389,95.46,152.74,10.23,30.55,38.18,Mobile App,Crypto,Returning,North,FALSE,
ORD-13373,CUST-1125,2024-01-31, 37.39 ,5,,Returned,PROD-284,SKU-3738,7.48,14.96,16.69,2.99,0.00,Affiliate,Crypto,VIP,West,FALSE,
ORD-13374,CUST-1125,2023-08-20,20.42,4,Electronics,Shipped,PROD-548,SKU-4681,5.10,8.17,14.61,1.63,2.04,Affiliate,Crypto,New,West,FALSE,
ORD-13375,,2023-11-03,315.62,1,Home,Pending,PROD-335,SKU-1375,315.62,126.25,1.34,25.25,0.00,Social Media,Crypto,VIP,East,FALSE,
ORD-13376,CUST-1126,2026-01-25,12.12,1,Electronics,Cancelled,PROD-448,SKU-3484,12.12,4.85,16.69,0.97,0.00,Mobile App,Debit Card,New,North,FALSE,
ORD-13377,CUST-1126,2023-02-27,25.39,1,Fashion,Completed,PROD-299,SKU-3284,25.39,10.16,8.18,2.03,0.00,Web,Credit Card,VIP,East,FALSE,Defective
ORD-13378,CUST-1127,2025-09-24,397.69,2,Beauty,Cancelled,PROD-673,SKU-4036,198.84,159.08,3.66,31.82,39.77,Mobile App,Credit Card,Returning,South,FALSE,
ORD-13379,CUST-1127,2023-09-03,126.67,3,Beauty,Cancelled,PROD-958,SKU-3480,42.22,50.67,6.04,10.13,0.00,Web,Credit Card,Returning,North,FALSE,
ORD-13380,CUST-1127,4/3/2025,316.36,3,Fashion,Pending,PROD-627,SKU-4166,105.45,126.55,5.96,25.31,0.00,Web,Debit Card,New,International,FALSE,
ORD-13381,CUST-1128,2023-06-01,141.62,2,Electronics,Returned,PROD-776,SKU-4930,70.81,56.65,11.68,11.33,0.00,Affiliate,PayPal,VIP,North,FALSE,
ORD-13382,CUST-1128,2023-02-28,318.16,4,Sports,Cancelled,PROD-437,SKU-2043,79.54,127.26,15.23,25.45,0.00,Social Media,Credit Card,New,West,FALSE,
ORD-13383,CUST-1128,2025-04-20,69.68,1,,Returned,PROD-360,SKU-2586,69.68,27.87,12.85,5.57,0.00,Mobile App,Debit Card,New,International,FALSE,
ORD-13384,CUST-1129,2023-11-14,498.94,3,,Cancelled,PROD-927,SKU-3389,166.31,199.58,7.02,39.92,0.00,Web,Crypto,VIP,South,FALSE,
ORD-13385,CUST-1129,2024-10-25,480.57,1,Home,Pending,PROD-988,SKU-4096,480.57,192.23,11.75,38.45,48.06,Social Media,Crypto,VIP,South,FALSE,
ORD-13386,CUST-1129,2023-07-11,86.49,3,Beauty,Returned,PROD-241,SKU-562,28.83,34.60,0.52,6.92,0.00,Social Media,PayPal,New,International,FALSE,
ORD-13387,CUST-1130,Wed May 24 2023,308.74,3,Sports,Completed,PROD-526,SKU-4871,102.91,123.49,10.26,24.70,0.00,Mobile App,PayPal,VIP,West,FALSE,
ORD-13388,CUST-1130,2024-07-13,400.29,5,Sports,Pending,PROD-343,SKU-4704,80.06,160.12,1.93,32.02,0.00,Mobile App,Credit Card,VIP,North,FALSE,
ORD-13389,CUST-1130,2025-06-24,169.93,5,Home,Completed,PROD-721,SKU-4213,33.99,67.97,17.23,13.59,16.99,Social Media,PayPal,VIP,North,FALSE,
ORD-13390,CUST-1131,2023-04-18,186.81,3,Home,Completed,PROD-858,SKU-4514,62.27,74.72,3.15,14.94,0.00,Web,Debit Card,VIP,West,FALSE,
ORD-13391,,2023-07-31,86.89,4,Sports,Completed,PROD-478,SKU-382,21.72,34.76,11.14,6.95,0.00,Social Media,Credit Card,New,West,TRUE,
ORD-13392,CUST-1131,2024-04-20,240.07,5,Sports,Pending,PROD-138,SKU-3216,48.01,96.03,5.36,19.21,0.00,Mobile App,Debit Card,Returning,North,FALSE,
ORD-13393,CUST-1132,2025-02-24,190.50,3,Electronics,Returned,PROD-109,SKU-1259,63.50,76.20,8.90,15.24,19.05,Web,PayPal,VIP,International,FALSE,
ORD-13394,CUST-1132,2023-08-22,124.17,3,Electronics,Completed,PROD-804,SKU-2945,41.39,49.67,8.83,9.93,0.00,Web,Crypto,VIP,West,FALSE,
ORD-13395,CUST-1132,2024-06-02,33.50,1,Electronics,Completed,PROD-498,SKU-3140,33.50,13.40,19.74,2.68,0.00,Affiliate,Debit Card,VIP,East,FALSE,
ORD-13396,CUST-1133,2023-03-25,131.47,5,Beauty,Pending,PROD-92,SKU-3502,26.29,52.59,5.75,10.52,0.00,Affiliate,Credit Card,Returning,West,FALSE,
ORD-13397,CUST-1133,2024-07-07,,2,Beauty,Shipped,PROD-753,SKU-4690,29.17,23.34,7.39,4.67,0.00,Social Media,Debit Card,Returning,West,FALSE,
ORD-13398,CUST-1133,2025-01-27,160.67,4,Electronics,Returned,PROD-665,SKU-1127,40.17,64.27,3.85,12.85,0.00,Affiliate,PayPal,Returning,International,FALSE,
ORD-13399,CUST-1134,2024-10-06,76.08,2,Home,Shipped,PROD-943,SKU-1215,38.04,30.43,7.21,6.09,7.61,Social Media,Debit Card,New,East,FALSE,
ORD-13400,CUST-1134,2025-04-11,417.47,5,Home,Shipped,PROD-113,SKU-4686,83.49,166.99,10.15,33.40,0.00,Social Media,PayPal,New,West,FALSE,
ORD-13401,CUST-1134,2024-11-17,380.29,3,Home,Cancelled,PROD-258,SKU-1287,126.76,152.12,5.63,30.42,0.00,Affiliate,Credit Card,New,South,FALSE,
ORD-13402,CUST-1135,2024-10-02,88.11,5,Fashion,Cancelled,PROD-802,SKU-4818,17.62,35.24,16.69,7.05,0.00,Social Media,Crypto,VIP,South,FALSE,
ORD-13403,CUST-1135,2025-09-26,309.80,5,Fashion,Completed,PROD-196,SKU-4224,61.96,123.92,10.28,24.78,0.00,Mobile App,PayPal,Returning,East,FALSE,
ORD-13404,CUST-1135,2023-11-08,101.55,3,Fashion,Pending,PROD-986,SKU-3139,33.85,40.62,17.29,8.12,0.00,Mobile App,Debit Card,Returning,International,FALSE,
ORD-13405,CUST-1136,2023-06-12,450.40,3,Fashion,Pending,PROD-749,SKU-3401,150.13,180.16,2.32,36.03,45.04,Web,Debit Card,VIP,West,FALSE,
ORD-13406,CUST-1136,2025-01-25,289.69,,Sports,Pending,PROD-458,SKU-2317,96.56,115.88,5.91,23.18,28.97,Web,Crypto,New,South,FALSE,
ORD-13407,CUST-1136,2023-07-30,382.03,2,Home,Shipped,PROD-282,SKU-4653,191.01,152.81,4.99,30.56,0.00,Social Media,PayPal,VIP,International,FALSE,
ORD-13408,CUST-1137,2024-08-14,105.46,3,Home,Completed,PROD-951,SKU-515,35.15,42.19,2.14,8.44,0.00,Affiliate,Debit Card,VIP,West,FALSE,Defective
ORD-13409,,2023-07-29,186.33,5,Fashion,Pending,PROD-255,SKU-3153,37.27,74.53,15.36,14.91,18.63,Web,Debit Card,New,South,FALSE,
ORD-13410,CUST-1137,2023-03-28,24.08,5,Electronics,Cancelled,PROD-603,SKU-171,4.82,9.63,5.08,1.93,0.00,Affiliate,Crypto,VIP,West,FALSE,
ORD-13411,CUST-1138,2025-03-24,225.74,2,Sports,Cancelled,PROD-672,SKU-3165,112.87,90.30,1.00,18.06,0.00,Mobile App,Credit Card,VIP,East,FALSE,
ORD-13412,CUST-1138,2024-01-05,405.50,5,Beauty,Pending,PROD-204,SKU-3428,81.10,162.20,18.89,32.44,0.00,Affiliate,Debit Card,VIP,South,FALSE,
ORD-13413,CUST-1138,2023-04-13,143.66,5,Fashion,Returned,PROD-628,SKU-2820,28.73,57.46,13.73,11.49,0.00,Social Media,Debit Card,Returning,West,FALSE,
ORD-13414,CUST-1139,1770591158348,210.04,4,Sports,Shipped,PROD-147,SKU-3158,52.51,84.02,19.83,16.80,0.00,Affiliate,Debit Card,Returning,West,FALSE,
ORD-13415,CUST-1139,2024-10-12,443.31,5,Beauty,Cancelled,PROD-786,SKU-4752,88.66,177.32,2.75,35.46,0.00,Affiliate,Debit Card,VIP,North,FALSE,
ORD-13416,CUST-1139,2024-07-04,322.86,2,Beauty,Cancelled,PROD-784,SKU-1836,161.43,129.14,5.70,25.83,0.00,Mobile App,Credit Card,New,East,FALSE,
ORD-13417,CUST-1140,Thu Feb 08 2024,421.22,4,Electronics,Completed,PROD-150,SKU-4641,105.30,168.49,14.76,33.70,0.00,Social Media,Credit Card,New,South,FALSE,
ORD-13418,CUST-1140,2023-02-17,282.22,5,Fashion,Pending,PROD-690,SKU-1303,56.44,112.89,1.39,22.58,0.00,Social Media,Debit Card,New,South,FALSE,
ORD-13419,CUST-1140,2024-08-19,150.57,4,Sports,Returned,PROD-217,SKU-832,37.64,60.23,1.05,12.05,0.00,Affiliate,Crypto,VIP,East,FALSE,
ORD-13420,CUST-1141,2025-10-14,222.66,3,Home,Completed,PROD-913,SKU-2,74.22,89.06,9.47,17.81,0.00,Affiliate,Debit Card,Returning,West,FALSE,
ORD-13421,CUST-1141,2023-03-08, 12.40 ,2,Fashion,Cancelled,PROD-166,SKU-1153,6.20,4.96,4.44,0.99,1.24,Affiliate,PayPal,Returning,East,FALSE,
ORD-13422,CUST-1141,2023-04-11,459.97,4,Home,Returned,PROD-536,SKU-2149,114.99,183.99,13.83,36.80,0.00,Mobile App,Crypto,New,East,TRUE,
ORD-13423,CUST-1142,2026-02-14,133.61,4,Electronics,Pending,PROD-9,SKU-2853,33.40,53.44,1.77,10.69,0.00,Affiliate,Debit Card,Returning,West,FALSE,
ORD-13424,CUST-1142,2023-01-19,,3,Home,Shipped,PROD-421,SKU-2215,66.40,79.67,12.12,15.93,0.00,Affiliate,Crypto,New,North,FALSE,
ORD-13425,CUST-1142,2023-10-17,,3,Beauty,Shipped,PROD-170,SKU-2145,135.89,163.07,19.88,32.61,0.00,Social Media,PayPal,New,International,FALSE,
ORD-13426,CUST-1143,1761548298189,298.23,2,Fashion,Pending,PROD-130,SKU-2498,149.12,119.29,11.91,23.86,0.00,Affiliate,PayPal,New,South,FALSE,
ORD-13427,CUST-1143,2025-06-27,37.16,4,Electronics,Shipped,PROD-221,SKU-4974,9.29,14.86,10.04,2.97,0.00,Mobile App,Debit Card,New,International,FALSE,
ORD-13428,CUST-1143,2025-10-14,337.56,4,Fashion,Cancelled,PROD-885,SKU-735,84.39,135.02,0.57,27.00,0.00,Social Media,Credit Card,Returning,West,FALSE,
ORD-13429,CUST-1144,2025-04-22, 13.70 ,5,,Cancelled,PROD-362,SKU-79,2.74,5.48,18.51,1.10,0.00,Mobile App,Credit Card,VIP,East,FALSE,
ORD-13430,CUST-1144,2023-02-07,398.73,3,Beauty,Pending,PROD-531,SKU-1043,132.91,159.49,8.48,31.90,0.00,Affiliate,Credit Card,Returning,International,FALSE,
ORD-13431,CUST-1144,2024-02-19,465.44,5,Fashion,Completed,PROD-121,SKU-709,93.09,186.18,5.94,37.24,46.54,Web,Credit Card,New,East,FALSE,
ORD-13432,CUST-1145,2023-11-30,58.23,1,Fashion,Shipped,PROD-826,SKU-2995,58.23,23.29,0.67,4.66,5.82,Social Media,Credit Card,VIP,West,FALSE,
ORD-13433,CUST-1145,2025-02-13,492.09,,Fashion,Shipped,PROD-349,SKU-3206,123.02,196.84,19.34,39.37,0.00,Mobile App,Credit Card,New,South,FALSE,
ORD-13434,CUST-1145,2025-08-15,411.59,2,Beauty,Pending,PROD-408,SKU-4322,205.79,164.63,3.24,32.93,0.00,Mobile App,Crypto,Returning,International,FALSE,
ORD-13435,CUST-1146,2025-04-16,168.72,400,Beauty,Returned,PROD-945,SKU-3376,42.18,67.49,10.49,13.50,0.00,Mobile App,PayPal,VIP,South,FALSE,Defective
ORD-13436,CUST-1146,2023-08-02,214.93,4,Home,Cancelled,PROD-510,SKU-1599,53.73,85.97,5.34,17.19,21.49,Affiliate,Crypto,New,International,FALSE,
ORD-13437,CUST-1146,2024-12-20,440.69,5,Beauty,Returned,PROD-355,SKU-4315,88.14,176.28,9.78,35.26,0.00,Social Media,Crypto,VIP,North,FALSE,
ORD-13438, CUST-1147 ,Mon Sep 04 2023,75.64,4,Fashion,Shipped,PROD-819,SKU-1775,18.91,30.25,16.28,6.05,7.56,Mobile App,PayPal,New,South,FALSE,
ORD-13439,CUST-1147,2025-10-23,224.03,1,,Cancelled,PROD-580,SKU-4032,224.03,89.61,1.26,17.92,0.00,Web,Credit Card,New,International,FALSE,
ORD-13440,CUST-1147,2023-06-14,350.24,1,Sports,Cancelled,PROD-644,SKU-3308,350.24,140.10,4.50,28.02,35.02,Mobile App,PayPal,VIP,West,FALSE,
ORD-13441,CUST-1148,2025-10-03,379.35,5,Beauty,Completed,PROD-351,SKU-623,75.87,151.74,4.38,30.35,37.94,Affiliate,Crypto,Returning,International,FALSE,
ORD-13442,CUST-1148,2024-02-13,172.74,1,Beauty,Completed,PROD-404,SKU-70,172.74,69.09,6.31,13.82,0.00,Web,Debit Card,New,West,FALSE,
ORD-13443,CUST-1148,2025-04-22,319.41,5,Fashion,Pending,PROD-812,SKU-2193,63.88,127.76,16.66,25.55,31.94,Affiliate,Credit Card,Returning,South,TRUE,
ORD-13444,CUST-1149,2023-11-26, 326.70 ,5,,Pending,PROD-297,SKU-1821,65.34,130.68,3.28,26.14,32.67,Web,Debit Card,Returning,East,FALSE,
ORD-13445,CUST-1149,2025-10-29,,4,Fashion,Shipped,PROD-288,SKU-4008,56.20,89.91,8.15,17.98,0.00,Affiliate,Crypto,Returning,International,TRUE,
ORD-13446,CUST-1149,2024-11-23,292.21,4,Beauty,Completed,PROD-768,SKU-692,73.05,116.89,9.79,23.38,0.00,Mobile App,Debit Card,New,North,FALSE,
ORD-13447,CUST-1150,2026-01-14,484.99,3,Electronics,Cancelled,PROD-448,SKU-2145,161.66,194.00,16.74,38.80,0.00,Social Media,Crypto,VIP,International,TRUE,
ORD-13448,CUST-1150,2024-01-26,77.36,3,Beauty,Pending,PROD-608,SKU-2238,25.79,30.94,7.09,6.19,7.74,Affiliate,PayPal,New,International,FALSE,
ORD-13449,CUST-1150,Sun Feb 02 2025,107.41,2,Fashion,Pending,PROD-471,SKU-4122,53.70,42.96,17.37,8.59,0.00,Affiliate,Credit Card,Returning,West,FALSE,
ORD-13450,CUST-1151,2024-07-18,403.49,5,Sports,Pending,PROD-767,SKU-1442,80.70,161.40,5.21,32.28,0.00,Social Media,Credit Card,VIP,South,FALSE,
ORD-13451,CUST-1151,8/18/2024,429.37,3,Home,Shipped,PROD-720,SKU-1148,143.12,171.75,17.13,34.35,0.00,Mobile App,PayPal,VIP,West,FALSE,
ORD-13452,CUST-1151,2025-11-17,189.84,4,Electronics,Pending,PROD-427,SKU-2971,47.46,75.94,19.32,15.19,0.00,Mobile App,Credit Card,New,East,FALSE,
ORD-13453, CUST-1152 ,2024-07-18,243.06,4,Beauty,Shipped,PROD-639,SKU-4486,60.76,97.22,8.77,19.44,24.31,Social Media,PayPal,Returning,South,FALSE,
ORD-13454,CUST-1152,1721652827960,504.83,2,Electronics,Returned,PROD-231,SKU-3889,252.42,201.93,10.83,40.39,0.00,Affiliate,Credit Card,Returning,West,FALSE,
ORD-13455,CUST-1152,2025-12-02,376.49,4,Home,Completed,PROD-43,SKU-3077,94.12,150.60,6.95,30.12,0.00,Mobile App,Debit Card,VIP,North,FALSE,
ORD-13456,CUST-1153,2023-03-03,341.91,5,Electronics,Returned,PROD-158,SKU-4297,68.38,136.77,12.79,27.35,0.00,Social Media,Debit Card,VIP,International,FALSE,
ORD-13457,CUST-1153,2024-02-24,252.87,3,,Cancelled,PROD-437,SKU-3496,84.29,101.15,7.95,20.23,25.29,Web,Credit Card,New,International,FALSE,
ORD-13458,CUST-1153,2024-04-01,239.94,,Sports,Cancelled,PROD-616,SKU-1975,79.98,95.98,18.68,19.20,0.00,Affiliate,Credit Card,Returning,North,FALSE,
ORD-13459,CUST-1154,2024-09-21,86.78,3,Electronics,Returned,PROD-922,SKU-680,28.93,34.71,5.69,6.94,0.00,Mobile App,PayPal,New,West,FALSE,
ORD-13460,CUST-1154,1/10/2026,79.01,4,Home,Completed,PROD-82,SKU-2257,19.75,31.60,19.09,6.32,0.00,Affiliate,PayPal,VIP,West,TRUE,
ORD-13461,CUST-1154,2023-07-14,251.55,2,Fashion,Cancelled,PROD-280,SKU-1850,125.77,100.62,14.62,20.12,0.00,Web,Debit Card,Returning,East,FALSE,
ORD-13462,CUST-1155,2024-09-01,225.26,5,Beauty,Returned,PROD-605,SKU-4403,45.05,90.10,8.37,18.02,0.00,Web,Crypto,Returning,West,FALSE,
ORD-13463,CUST-1155,2023-05-22,221.61,4,Fashion,Cancelled,PROD-265,SKU-3487,55.40,88.64,10.63,17.73,0.00,Web,PayPal,VIP,South,FALSE,
ORD-13464,CUST-1155,2025-08-18,286.16,4,Beauty,Returned,PROD-384,SKU-799,71.54,114.46,1.68,22.89,0.00,Social Media,PayPal,Returning,East,TRUE,
ORD-13465,CUST-1156,2024-08-13,475.44,4,Sports,Shipped,PROD-236,SKU-3015,118.86,190.17,3.97,38.03,0.00,Mobile App,Credit Card,VIP,International,FALSE,
ORD-13466,CUST-1156,2024-11-14,418.26,4,Electronics,Returned,PROD-863,SKU-4512,104.57,167.31,11.37,33.46,0.00,Web,PayPal,Returning,North,FALSE,
ORD-13467,CUST-1156,2024-08-06,147.67,4,Sports,Cancelled,PROD-783,SKU-4150,36.92,59.07,8.21,11.81,0.00,Social Media,Crypto,VIP,North,FALSE,
ORD-13468,CUST-1157,2023-02-02,310.52,1, Electronics ,Cancelled,PROD-40,SKU-2130,310.52,124.21,7.41,24.84,0.00,Web,Crypto,New,West,FALSE,
ORD-13469,CUST-1157,2023-07-09,96.42,4,Sports,Shipped,PROD-790,SKU-4097,24.10,38.57,18.19,7.71,0.00,Web,Debit Card,VIP,East,FALSE,
ORD-13470,CUST-1157,2024-05-16,329.30,5,Home,Completed,PROD-835,SKU-1056,65.86,131.72,11.39,26.34,0.00,Web,Credit Card,VIP,International,FALSE,
ORD-13471,CUST-1158,2024-07-26,209.13,5,Fashion,Completed,PROD-58,SKU-3649,41.83,83.65,11.33,16.73,0.00,Affiliate,Credit Card,New,International,FALSE,
ORD-13472,CUST-1158,2025-01-08,238.20,2,Fashion,Cancelled,PROD-637,SKU-1024,119.10,95.28,16.63,19.06,0.00,Affiliate,Credit Card,Returning,West,FALSE,
ORD-13473, CUST-1158 ,2026-02-05,111.75,300,Electronics,Cancelled,PROD-1,SKU-4846,37.25,44.70,5.84,8.94,0.00,Web,Credit Card,New,International,FALSE,
ORD-13474,CUST-1159,2023-06-27,237.50,1,Home,Shipped,PROD-330,SKU-360,237.50,95.00,6.85,19.00,23.75,Web,Crypto,Returning,West,FALSE,
ORD-13475,CUST-1159,2023-01-25,424.09,4,Beauty,Pending,PROD-543,SKU-2541,106.02,169.63,8.73,33.93,0.00,Web,PayPal,New,South,FALSE,
ORD-13476,CUST-1159,2024-05-08,39.46,1,Sports,Pending,PROD-63,SKU-4670,39.46,15.78,3.41,3.16,3.95,Affiliate,PayPal,Returning,South,FALSE,
ORD-13477,CUST-1160,2024-11-10,473.52,1,Home,Cancelled,PROD-856,SKU-3251,473.52,189.41,17.48,37.88,0.00,Web,Credit Card,Returning,West,FALSE,
ORD-13478,CUST-1160,2023-07-27,145.14,5,Electronics,Completed,PROD-859,SKU-3848,29.03,58.06,18.71,11.61,0.00,Affiliate,Crypto,Returning,North,FALSE,
ORD-13479,CUST-1160,2025-08-08,480.76,5,Home,Cancelled,PROD-818,SKU-778,96.15,192.30,6.30,38.46,0.00,Mobile App,Credit Card,New,South,FALSE,
ORD-13480,CUST-1161,2026-02-13,136.67,,Home,Completed,PROD-447,SKU-2750,34.17,54.67,16.41,10.93,0.00,Web,Debit Card,New,East,FALSE,
ORD-13481,CUST-1161,2023-01-31,149.46,3,Sports,Shipped,PROD-524,SKU-2306,49.82,59.78,15.69,11.96,14.95,Web,Debit Card,VIP,West,TRUE,
ORD-13482,CUST-1161,2025-08-15,476.46,1,Fashion,Cancelled,PROD-792,SKU-1461,476.46,190.58,8.97,38.12,0.00,Web,PayPal,VIP,International,FALSE,
ORD-13483,CUST-1162,2023-09-02,364.46,5,Sports,Returned,PROD-237,SKU-2630,72.89,145.79,4.85,29.16,0.00,Mobile App,Crypto,Returning,East,FALSE,
ORD-13484,CUST-1162,2026-01-26, 56.72 ,4,Beauty,Shipped,PROD-12,SKU-2951,14.18,22.69,6.26,4.54,0.00,Mobile App,Credit Card,Returning,East,FALSE,
ORD-13485, CUST-1162 ,2025-01-08,506.21,4,Fashion,Returned,PROD-133,SKU-1805,126.55,202.48,19.73,40.50,0.00,Affiliate,Debit Card,Returning,International,FALSE,
ORD-13486,,2026-01-07,270.20,1,Sports,Pending,PROD-904,SKU-515,270.20,108.08,1.11,21.62,0.00,Affiliate,PayPal,VIP,International,FALSE,
ORD-13487,CUST-1163,2025-12-21,167.25,4,Beauty,Completed,PROD-132,SKU-3362,41.81,66.90,19.62,13.38,0.00,Affiliate,Credit Card,VIP,International,FALSE,
ORD-13488,CUST-1163,2024-10-10,243.32,5,Fashion,Completed,PROD-745,SKU-3590,48.66,97.33,13.74,19.47,0.00,Affiliate,Crypto,Returning,North,FALSE,
ORD-13489,CUST-1164,2023-01-10,225.22,3,Electronics,Returned,PROD-126,SKU-2214,75.07,90.09,19.31,18.02,22.52,Affiliate,PayPal,New,East,FALSE,Defective
ORD-13490,CUST-1164,2024-02-23,389.67,3,Fashion,Returned,PROD-626,SKU-4200,129.89,155.87,0.79,31.17,0.00,Social Media,Crypto,New,North,FALSE,
ORD-13491,CUST-1164,2023-03-23,501.91,1,Home,Cancelled,PROD-767,SKU-3498,501.91,200.76,9.16,40.15,0.00,Social Media,Credit Card,Returning,East,FALSE,
ORD-13492,CUST-1165,2025-06-15,175.04,5,Fashion,Returned,PROD-462,SKU-1514,35.01,70.02,8.26,14.00,0.00,Web,Crypto,VIP,East,FALSE,
ORD-13493,CUST-1165,2024-06-10,356.79,4,Home,Completed,PROD-226,SKU-931,89.20,142.71,3.69,28.54,0.00,Web,Crypto,Returning,North,FALSE,
ORD-13494,CUST-1165,2024-05-15,189.38,,Electronics,Shipped,PROD-607,SKU-1472,47.35,75.75,1.66,15.15,0.00,Web,Crypto,New,West,FALSE,
ORD-13495,CUST-1166,10/29/2023,235.51,5,Beauty,Shipped,PROD-600,SKU-3313,47.10,94.21,14.95,18.84,0.00,Mobile App,Credit Card,VIP,South,FALSE,
ORD-13496,CUST-1166,2025-11-15,74.55,5,Beauty,Returned,PROD-540,SKU-2720,14.91,29.82,0.76,5.96,0.00,Social Media,Crypto,Returning,International,FALSE,
ORD-13497,CUST-1166,2025-11-03,185.72,5,Sports,Pending,PROD-371,SKU-1667,37.14,74.29,11.85,14.86,0.00,Web,Crypto,VIP,South,FALSE,
ORD-13498,CUST-1167,2025-10-07,207.11,5,Home,Completed,PROD-28,SKU-143,41.42,82.84,16.72,16.57,0.00,Affiliate,PayPal,New,South,FALSE,
ORD-13499,CUST-1167,2024-12-10,90.17,5,Electronics,Returned,PROD-145,SKU-2937,18.03,36.07,7.82,7.21,0.00,Web,Credit Card,Returning,North,FALSE,
ORD-13500,CUST-1167,2023-03-10,334.84,1,Beauty,Cancelled,PROD-565,SKU-2932,334.84,133.93,19.69,26.79,33.48,Social Media,Credit Card,Returning,South,FALSE,
ORD-13501,CUST-1168,2024-09-06,99.70,2,Fashion,Shipped,PROD-943,SKU-3279,49.85,39.88,10.99,7.98,9.97,Social Media,Credit Card,New,International,FALSE,
ORD-13502,CUST-1168,2024-03-12,291.77,3,Home,Cancelled,PROD-169,SKU-3613,97.26,116.71,4.58,23.34,0.00,Social Media,Crypto,Returning,North,FALSE,
ORD-13503,CUST-1168,2023-05-10,66.63,3,Beauty,Cancelled,PROD-926,SKU-3439,22.21,26.65,18.90,5.33,0.00,Affiliate,Debit Card,New,International,FALSE,
ORD-13504,CUST-1169,2023-12-05,479.39,3,Electronics,Shipped,PROD-631,SKU-2314,159.80,191.75,4.64,38.35,0.00,Affiliate,Debit Card,VIP,North,FALSE,
ORD-13505,CUST-1169,2025-11-02,273.38,3,Electronics,Returned,PROD-521,SKU-3429,91.13,109.35,3.50,21.87,0.00,Affiliate,PayPal,Returning,West,FALSE,
ORD-13506,CUST-1169,1757067813288,217.46,2,Fashion,Pending,PROD-692,SKU-250,108.73,86.98,9.09,17.40,0.00,Social Media,Crypto,New,International,FALSE,
ORD-13507,CUST-1170,2024-11-19,350.33,1,Home,Shipped,PROD-111,SKU-3406,350.33,140.13,0.35,28.03,35.03,Affiliate,Credit Card,New,South,FALSE,
ORD-13508,CUST-1170,2026-02-06,446.54,3,Sports,Pending,PROD-829,SKU-3707,148.85,178.62,13.60,35.72,44.65,Affiliate,Credit Card,VIP,South,FALSE,
ORD-13509,CUST-1170,2024-09-06,48.08,2,Beauty,Returned,PROD-355,SKU-111,24.04,19.23,3.74,3.85,0.00,Web,Debit Card,VIP,International,FALSE,
ORD-13510,CUST-1171,2025-02-20,416.83,1,Electronics,Completed,PROD-88,SKU-4766,416.83,166.73,8.86,33.35,0.00,Social Media,PayPal,VIP,East,FALSE,
ORD-13511,CUST-1171,2023-10-14,11.03,4,Sports,Returned,PROD-942,SKU-4690,2.76,4.41,18.19,0.88,0.00,Affiliate,Crypto,Returning,North,FALSE,
ORD-13512,CUST-1171,2025-11-12,83.72,5,Home,Completed,PROD-831,SKU-1674,16.74,33.49,10.69,6.70,0.00,Web,Debit Card,New,South,FALSE,
